 134,-108.443, 63.975
 135, 129.440, 49.438
 136, 157.998,-86.376
 137,-115.810, 30.046
 138,   6.808,-20.965
 139,  72.988,-22.396
 140,-168.289, 20.591
 141,  73.677,-52.345
 142, -25.209, 46.386
 143, 121.679, 44.975
 144,-152.794,  1.152
 145, -45.731, 21.321
 146, -60.340,  6.656
 147,  65.903,-57.941
 148,-178.533, 13.391
 149,  12.318,-50.148
 150, -65.040, 19.293
 151, 138.679, 68.686
 152,  58.854, 22.923
 153, -15.244, 23.185
 154,   6.699, 27.361
 155,  87.197,-21.518
 156,  87.546, 50.561
 157, -43.564, 14.614
 158,-133.609,-22.544
 159, -95.556, 47.996
 160, 120.259,-26.340
 161, 108.464,-42.206
 162, -26.580, 32.806
 163, 106.565, 65.121
 164,  17.003, 52.129
 165, -26.603,-20.738
 166, -95.438,-62.474
 167, -79.651,-27.736
 168, -88.561, 23.129
 169,  99.149,-26.085
 170, -28.214,-52.345
 171,  -3.236,-43.709
 172,-140.883, 15.313
 173,  55.477, -1.100
 174, -52.963,-81.730
 175, -36.812, -4.761
 176, 125.715, 31.951
 177,  27.971, 51.435
 178,  97.103,  4.324
 179, -76.992, 14.608
 180, 115.044, 21.328
 181, -47.623, 28.255
 182,-122.656, 12.644
 183,-165.714,  8.106
 184, -90.904,-14.117
 185, -34.764, 56.585
 186,   1.415,-49.898
 187, 134.044,  1.094
 188, 157.987,-49.561
 189, -73.613,-57.405
 190, -85.210,  4.025
 191,  75.930,-16.063
 192,-112.882, 57.066
 193,  96.461,-32.602
 194,  83.624,  2.952
 195,  62.646,-32.684
 196,-177.928,-61.763
 197,  80.102,-22.074
 198, 158.995, 21.198
 199, 134.410,-19.920
 200,  46.469, 25.601
 201,-105.542, 45.832
 202,  48.010, 32.697
 203,  10.878,-38.302
 204, -23.431, 80.859
 205, -67.323,  7.539
 206,-132.194,-53.901
 207,  14.283, 27.918
 208, -61.850,-38.800
 209, 141.122,-43.338
 210,  30.104, 17.830
 211,-133.878, -8.465
 212,  78.142, 20.316
 213,-103.255, 21.993
 214,-134.346,-29.815
 215,-176.178, 32.195
 216, 166.901,-20.916
 217, 145.672, 15.474
 218, 139.996, 33.073
 219,  53.720, 27.885
 220, -92.234, 36.328
 221,  96.988, 16.081
 222, -56.357,-74.323
 223, -95.250,-44.564
 224,-120.909,-37.214
 225, -66.169, 72.999
 226,-176.200,-13.297
 227,-109.921,-15.260
 228,  83.097, 44.580
 229,-161.043, 19.305
 230,-170.649, -8.482
 231,  60.275,-44.902
 232, -39.232,-22.930
 233,  82.431, 14.886
 234,-154.314, 37.294
 235,  53.601,-56.160
 236, -61.074,-56.315
 237,-175.272,-31.480
 238,  -3.839,-80.197
 239, 139.982, -2.487
 240,-115.170, 36.770
 241,-153.554, 13.957
 242, -53.025, 48.159
 243,  65.784,-22.482
 244, -50.727, 16.517
 245, -55.192, 87.193
 246,  34.263, 11.906
 247,  -6.886,-37.366
 248,  60.056,-25.957
 249, 147.776,-26.289
 250,  85.565, 21.168
 251,-113.981, 50.228
 252,   5.834, 51.850
 253,  57.036, 48.478
 254, 151.145,-68.249
 255,  -8.472, 44.043
 256,-122.264, -1.266
 257, -50.600, -0.710
 258,-166.334, 14.631
 259, 157.221,-42.711
 260,-152.600,-19.585
 261,-158.144,-45.186
 262,-107.618,-29.085
 263,  69.825,  1.255
 264, 138.367, 53.591
 265, -16.785,-10.970
 266,  96.497,-14.182
 267, 169.451,  4.181
 268, -81.986,-21.303
 269,-127.695,-11.988
 270,  42.434,-52.997
 271,   6.457,-32.452
 272, 164.224, 15.730
 273,  48.173, 52.921
 274, -13.056, 30.325
 275,  78.464,-70.822
 276,-113.928,-33.292
 277,  69.192, 68.249
 278, -59.671,-11.566
 279,-148.929, 24.778
 280, 136.711, 60.645
 281,  38.278,-28.268
 282, 115.467, 58.496
 283,  59.957, -6.010
 284,  17.560,  3.865
 285,  -5.353, -6.465
 286, 168.604,-27.730
 287,-174.773, 19.075
 288,  10.626,-26.654
 289,  37.679, 24.180
 290,-122.881,-71.316
 291,  44.079,-32.854
 292, -40.808,  8.627
 293,  91.566,-27.219
 294,-179.485, 55.457
 295,-116.690, 16.123
 296,  87.825, -2.757
 297, 170.702,-34.472
 298,  -1.885,-31.972
 299,  14.852,-32.276
 300,  36.301, 62.785
 301,  22.931,-31.393
 302,  -8.332, -0.430
 303, 157.986, 14.478
 304,  38.968,  7.002
 305,-178.492,-25.296
 306,  42.543,-46.411
 307,-146.667,  4.767
 308,  15.352, 15.599
 309, -83.998, 68.576
 310, 110.562,-35.535
 311, -67.795,-34.035
 312,-163.635,-62.911
 313,  21.432, 64.224
 314,  26.550, 32.991
 315, -62.275, -5.089
 316,-171.200, -1.840
 317,  53.634,  9.980
 318, 152.201, 18.687
 319,  50.272,-13.792
 320, 164.583, -6.904
 321, 170.135, 36.627
 322,  -8.937, 62.350
 323, -48.313, -7.059
 324, 112.508,-28.973
 325,  23.278, 82.978
 326,  -8.007, 25.246
 327, -31.010,-32.229
 328,-138.068,-43.165
 329, 140.739,-16.338
 330,-141.733, 22.309
 331, 158.845,-55.833
 332,  19.905,  9.974
 333,  33.779, 31.433
 334,  27.299, 11.280
 335,  61.569,-17.602
 336,  40.320, 36.384
 337, -87.091, 31.232
 338, 113.396,-60.273
 339,-138.811, 72.027
 340,-135.889,-36.641
 341, 156.700, 46.236
 342,  64.352,-11.192
 343, 151.324,  4.646
 344, -84.140,-14.845
 345, -91.348, 16.990
 346, 173.099, 25.113
 347, -29.177,-45.684
 348,  36.759, 18.071
 349, 165.571,-13.981
 350,   3.130,-15.159
 351, 161.199,-25.208
 352,  73.576, 25.690
 353,-146.438, 60.262
 354, -75.961, -3.245
 355,  70.815, 19.226
 356,  25.202, 57.865
 357,  43.856, 19.633
 358,-112.280,-47.012
 359,  91.906, -8.505
 360, -78.734, 32.324
 361, -71.224,-40.046
 362, -91.991, 54.647
 363,-128.776, 16.093
 364,  83.941,-28.002
 365, -90.361, 62.586
 366, -73.126, -9.724
 367, 128.169, 75.217
 368, 154.100,-22.445
 369,  46.380,  8.418
 370,-154.821,-27.001
 371, -52.845, 23.204
 372, -55.157,-43.401
 373,-129.149, 23.222
 374,  19.614,-56.191
 375,  -9.910,-30.817
 376, -60.094, 24.689
 377,-122.002, -8.384
 378,  88.634, 39.124
 379, -24.204, 53.111
 380, 126.735,-29.921
 381, 143.606, 81.004
 382,-101.629, 28.288
 383,-134.402,  5.313
 384, -41.262, 32.915
 385, -71.021,-69.751
 386, -98.361, 16.529
 387,-100.084, 34.674
 388,   8.404, 14.975
 389,  79.951,-83.073
 390,-140.334,  1.696
 391,  52.196,-49.605
 392,  56.409, 16.230
 393,   0.979, 45.390
 394, 168.838, 11.052
 395,-106.934, 39.205
 396,-121.662,-15.635
 397, 128.363, -2.407
 398, -68.696, 55.649
 399, -57.874,  0.464
 400, 168.662,-66.022
 401,  -5.144,-25.544
 402, 140.928,-23.141
 403, -55.414, -5.636
 404,  28.145,-36.763
 405,  80.032,-34.347
 406, -23.308,-34.187
 407,-140.132, -5.072
 408,  40.951, -3.997
 409, -85.206, 49.209
 410, -10.987, 37.250
 411, 104.659, 27.924
 412,  55.387, 34.904
 413, 106.703,-24.563
 414, -31.264,-76.581
 415,  -2.646, 38.763
 416,  58.215,  5.135
 417, -67.459, 25.709
 418,  98.413,-69.901
 419, 103.308, 58.583
 420,-163.001,-27.335
 421, 133.443,-68.623
 422,-154.355, 20.145
 423, 111.955, 46.112
 424, 175.962,  1.387
 425,  54.522,-31.252
 426, 122.352,  1.272
 427, -30.200, -6.973
 428,-131.538, 43.924
 429,-135.090, 19.342
 430,  10.671,  3.113
 431,  77.594, 62.648
 432,-156.822,-56.867
 433, -69.071, -4.272
 434, -43.516, -2.551
 435, -29.026, 11.186
 436,-128.029, -4.945
 437,  55.583,-62.810
 438, -96.081,-19.755
 439, -13.618,-60.319
 440, 148.587, 63.637
 441,  93.294,-39.094
 442,  38.396, 49.552
 443, -55.593, 11.666
 444,-156.072,-68.971
 445,   7.641,-68.513
 446,-122.912, 40.594
 447,   3.728, 20.744
 448, 170.109, -2.659
 449,  -2.617,-12.351
 450,-106.192,-35.930
 451,  -0.488, 57.320
 452,  68.920,-16.368
 453,-154.779,-81.115
 454, -82.617, 26.295
 455, -51.209, 66.621
 456, 133.332, 29.321
 457,  97.584, 39.732
 458,-169.702,-15.213
 459, 158.340, -4.824
 460,  25.529,-68.373
 461,-146.385, -1.822
 462,  93.091, 21.722
 463, -99.224, -6.731
 464, -86.892,-57.288
 465, -45.277,-27.013
 466,  63.435, 79.737
 467,-134.177, -1.599
 468, 157.160,  8.204
 469, -19.695,-47.493
 470, 108.553,-18.065
 471, -70.557, 32.120
 472, -32.219,-25.404
 473,  -9.651,-12.140
 474,  16.182,-44.083
 475, -38.333,-29.855
 476,-165.233,  1.513
 477, -46.007,-40.519
 478,-177.969,  6.771
 479,  68.148, 12.768
 480, 158.484, 53.121
 481, -15.537, 48.903
 482, -15.324,-35.966
 483, -72.199,-28.008
 484, -79.391, 43.797
 485, 101.428,-19.566
 486, 104.808, 15.563
 487,  24.159,-12.921
 488, 174.064,-23.266
 489,-115.540,-19.178
 490, -18.964, 35.338
 491, -92.850, -7.475
 492, -20.263, 28.451
 493, 109.357, 34.187
 494, -33.837, 30.172
 495,-159.142,-21.833
 496,  93.106, 33.456
 497, 140.982,-29.881
 498,-167.610, 44.059
 499,-122.793, 19.767
 500, -64.799,  1.243
 501,-174.848,-68.435
 502,-169.313,-56.481
 503,-130.379,-47.273
 504,  31.260,-11.730
 505,  30.220, 44.943
 506,-150.618,-33.532
 507,-152.449, -5.486
 508,  10.733, 21.475
 509,-103.997,  2.229
 510, 153.103, 25.575
 511,  82.824,-15.629
 512, 170.349, 18.802
 513, 121.721, 20.836
 514, -70.143,-16.069
 515,-122.547,  5.653
 516,  12.356, 58.146
 517, 133.107,-40.181
 518, -89.576, -1.668
 519,-123.570, 54.311
 520, -59.113,-23.960
 521, -57.190, 36.677
 522, -47.255, 59.666
 523,  79.740,-46.419
 524,  66.875, 50.023
 525,-173.747,-49.738
 526,-152.138, 67.087
 527,-177.480, 43.860
 528,  47.821, 46.170
 529,-147.972,-44.741
 530, -45.575,-33.724
 531,-103.456,  9.346
 532, -37.945,-43.362
 533, 147.264, 36.463
 534,-128.550,  9.021
 535, 105.141, -6.338
 536,-140.571,  8.459
 537,-121.385,-22.967
 538, 128.048,  4.669
 539, -32.026, -0.052
 540,  62.697,  0.189
 541, 166.315, 48.582
 542, 147.776,-55.406
 543, -77.269,-15.450
 544,-154.062,-39.398
 545,-128.938,-40.602
 546, -33.936, 36.770
 547,  -9.415,-49.008
 548, -64.652,-27.859
 549, 127.970,-62.573
 550, -35.043,-11.636
 551,-134.613,-60.563
 552, -97.658,-13.285
 553, 156.066,-35.930
 554,-104.458,-11.221
 555,   1.931,-38.156
 556,-161.660, 49.535
 557, -23.528, -9.062
 558, -24.084,-65.783
 559, -89.931, 75.489
 560,  30.688,-30.020
 561, -82.749, -2.424
 562, 122.290,-12.915
 563, 176.372,-30.000
 564, -67.387, 66.679
 565,-165.799,-20.359
 566, 100.640, 10.574
 567, -54.986,-17.866
 568, 100.728, 21.660
 569, 176.109,-47.774
 570,-110.683, 12.286
 571,-103.583, 52.373
 572, 103.279,-55.976
 573,   3.959,  2.011
 574, 139.984, 26.021
 575, 139.597, 39.949
 576,  33.720, -5.353
 577,-168.323, 84.747
 578,-143.246,-74.472
 579, -91.800,  4.629
 580, 119.738, 27.297
 581, -99.644,-55.986
 582,-159.338,  5.256
 583,  47.745,-20.102
 584, 108.147, 52.429
 585, 124.771,-43.291
 586, -76.075,-34.097
 587, -47.005,-14.034
 588,  26.640, -6.604
 589,  24.986, 22.049
 590,   3.583,-86.758
 591, -98.379,  5.313
 592,  92.391, 61.522
 593,-136.016, 64.985
 594, 165.422,-79.514
 595, -94.007, 29.183
 596,-103.135,-17.945
 597,-127.597,-26.545
 598,  39.389, 42.961
 599,  32.790, 76.216
 600, -86.391, -8.262
 601, 155.286, 39.413
 602,  33.247,-23.285
 603, -53.080,-11.900
 604, 115.010, 39.844
 605,-127.973,-33.724
 606, -94.400,-26.257
 607, -12.865, 55.629
 608, -71.668,  2.109
 609, 141.235,-50.399
 610,-121.096,-44.083
 611,  89.097, 27.368
 612,  49.019, 59.632
 613, 116.880, -1.851
 614,  22.497, 15.998
 615, 141.777,-61.739
 616,-116.557,  9.073
 617, -52.748,-67.428
 618, -12.364, -5.889
 619,  94.615, -2.023
 620, 107.869, 21.802
 621,-145.485, 35.655
 622, 175.460, 71.120
 623, -60.736, 60.786
 624,-158.862,-15.504
 625, -98.278, 41.399
 626, 169.475, 55.639
 627,  81.260, 26.660
 628, -84.181,-33.649
 629,  94.304,-20.702
 630,  -5.060,-55.306
 631, 104.521,-31.058
 632, 177.606, 77.987
 633, -52.091,-23.578
 634,  84.485,-40.113
 635,  15.077, -2.327
 636, 127.717, 17.909
 637,   2.272, 33.127
 638,-116.484, 23.229
 639, 160.223, 67.699
 640, 121.443,-19.706
 641,-109.743,-60.377
 642,  34.953, 69.456
 643,-114.759,-26.283
 644, -92.168,-32.806
 645,-158.691,-33.107
 646,  17.169,-13.934
 647, 135.057,-55.599
 648,-122.802, 61.558
 649, -74.608, 49.916
 650, 103.930,  5.089
 651,   0.831,-61.582
 652, 139.776, 18.917
 653,-140.763,-49.570
 654, -33.733, 23.497
 655, 167.440,-72.688
 656,  -0.885,-20.237
 657,  76.517, 32.107
 658, -57.858, 18.126
 659,-107.257,-66.999
 660, -44.798, 52.921
 661, -69.783, 13.810
 662,  88.890, 67.850
 663, 103.316,-13.021
 664,-113.093,-40.218
 665, 176.283, 49.394
 666, 133.622,-33.401
 667,  63.132, 36.605
 668,-110.655, -0.837
 669, -17.197,-53.969
 670, 115.874,-46.369
 671,  36.208,-80.231
 672,-139.680,-18.542
 673, 179.309,-36.427
 674,  32.193, 38.338
 675,-162.950,-38.895
 676,  95.555, 85.789
 677, 160.135, 28.255
 678, 172.915, 63.367
 679, -81.534,  9.747
 680, -10.176, 18.639
 681,  18.350, 34.000
 682,  20.619, 45.939
 683,  -8.061,  6.229
 684,   1.631, 14.123
 685,-109.341, 26.110
 686,  55.155,-19.038
 687, 120.337, 14.673
 688, 161.888, 35.016
 689,  50.334,-36.413
 690,  70.425,-64.489
 691,-146.313, -8.459
 692,  76.805,  2.218
 693, 117.525, 33.580
 694, -38.637,-56.678
 695,  58.411,-69.685
 696, -40.197,-16.195
 697,  36.324,  0.837
 698,  88.278,-33.676
 699,   5.850,  8.499
 700, 147.291,-19.500
 701, -59.957, 43.188
 702,-154.682, 55.015
 703, 134.098,-26.686
 704, -17.477, 42.144
 705,  36.209,-35.072
 706, -21.545,-15.891
 707,-128.353,  2.006
 708, -27.180,  4.773
 709,-172.816, 49.809
 710, -59.378,-32.181
 711,   5.963, 39.717
 712,-117.046, 75.172
 713,-114.612, 43.480
 714,  14.779, 40.106
 715, -50.745, 41.644
 716, -89.051,-20.640
 717,  54.839, 73.038
 718,  64.395,-76.410
 719,  89.668,-15.011
 720, -19.074, 73.863
 721,  29.110, -0.355
 722,-116.028,-11.888
 723,  21.437,-19.421
 724,  37.376, 56.150
 725,  91.466,-57.887
 726, 114.671,  4.209
 727, 166.237,-45.447
 728, 111.230, -4.686
 729, 108.672,  9.335
 730, -75.376,-45.931
 731,  62.636, 61.872
 732,-108.151, 32.650
 733, 148.237, 50.076
 734,-162.131, 73.256
 735,-122.537,-64.356
 736, 154.994,-29.196
 737, 143.374,-74.753
 738,-144.761,-38.587
 739,-121.059,-30.152
 740,-137.167, 33.305
 741,  75.513,-40.406
 742,-177.564,  0.166
 743, -15.491,  7.504
 744, -65.010,-45.081
 745,-170.331, 67.161
 746, 157.792,  1.771
 747,-168.001, 32.154
 748,  79.536,  8.552
 749, -95.831, 22.892
 750,-140.945, 46.627
 751, -49.010,-53.736
 752,  41.670, 13.162
 753,  64.735, 43.338
 754,  41.000, 29.802
 755, -80.362,-39.978
 756,-150.992, 48.556
 757,-101.617, 69.619
 758, -62.664, 31.319
 759, -12.196,-23.929
 760, 102.884, 72.383
 761,  12.562, -8.511
 762,-172.287, 38.170
 763, 153.286, 74.029
 764, -38.236,-50.023
 765,  46.273,-26.962
 766, 145.475,  8.181
 767, -67.383, 80.401
 768,   2.593,-26.481
 769, -38.660, 19.087
 770,  60.993, 11.362
 771,-122.837, 26.872
 772, 127.238, 56.140
 773,-160.160, 61.414
 774, -35.483, 63.176
 775,  69.801,-46.013
 776, -34.031,  6.621
 777,-122.765, 33.787
 778, 172.897, 43.086
 779, -62.349,-17.542
 780,  84.736, 32.936
 781,  29.245,-61.739
 782, 132.899,-47.240
 783,-163.104,-50.878
 784, 108.874,  1.238
 785, -20.561, 66.650
 786,-147.749,-27.510
 787, 133.653, 22.142
 788,-116.383, -4.646
 789,  68.381,-28.464
 790,  22.891,-49.854
 791,-101.734,-24.608
 792, -79.733, 20.628
 793, 148.298,-33.073
 794, -53.170,  5.377
 795,  25.510,-43.401
 796, -41.730, -9.398
 797, -80.434,-51.739
 798,-163.426, 38.127
 799,-146.929, 11.356
 800,  -1.052,  7.504
 801,  -5.004, 12.979
 802,  18.362,-25.938
 803, 115.182,-66.970
 804, 145.604,  1.077
 805,  -7.337,-18.367
 806, -46.304,-20.188
 807, 152.597, -8.894
 808,   8.049, -3.216
 809,  -5.495, 32.019
 810,-172.218, 11.870
 811, 128.206,-16.505
 812,-110.195, 81.769
 813, -76.358, 61.570
 814,-152.629,-12.462
 815, 124.507,-80.367
 816, 163.364,  7.568
 817,-158.836, -1.536
 818, 159.104,-11.584
 819,   5.373, -9.306
 820, -55.011, 30.000
 821,-167.900,-44.427
 822, -14.374,  1.157
 823,-166.805, 55.497
 824, 146.241, 22.501
 825,-108.840,-22.197
 826,-151.882,-50.814
 827, -51.141,-60.412
 828, 167.752, 30.113
 829, 163.897, 41.759
 830,-173.835,-20.347
 831,  31.679,  5.779
 832, 118.840,-32.922
 833,  -5.140, 50.733
 834, -83.588, 37.662
 835,  93.464, 10.009
 836, -63.656, 49.517
 837,-101.572,-73.577
 838,  17.804, 21.901
 839,-140.164,-25.575
 840,  33.039,-48.582
 841, 174.848, 14.087
 842, -19.473,-22.544
 843,-123.256, 47.383
 844, -74.934, 26.308
 845, -85.478,-45.660
 846, -35.605,-70.407
 847,  -3.589, 69.325
 848, -78.556,  3.199
 849, 139.095, 46.744
 850, -34.342, 49.978
 851,  10.222, 33.842
 852,  39.913,-73.416
 853, -30.101, 18.204
 854, 175.462,  7.741
 855, 111.833, 15.777
 856, -66.243,-10.830
 857, -80.911,-77.161
 858, -30.120,-38.954
 859,-102.458,-49.403
 860,  43.601,  2.252
 861,  52.690, -7.302
 862,-100.042,-31.299
 863, -45.727,  3.939
 864, -52.551,-29.901
 865, 168.518,-52.167
 866, 106.090, 40.489
 867, 110.092,-11.519
 868, 134.275, -6.033
 869,   4.784, 76.483
 870, -64.943,-63.024
 871, 123.906,-56.501
 872, 170.858, -9.515
 873,-130.414, 37.164
 874, -48.388, 10.032
 875, -21.701,-40.897
 876,-158.406, -8.360
 877, -47.258,-47.147
 878,  30.652, 25.537
 879,  93.737,-76.606
 880,  61.076, 29.756
 881,  14.211,-20.396
 882, -45.016, 75.489
 883,-170.379,-26.161
 884,   6.511,-44.195
 885, -57.776,-49.836
 886, -34.094, 43.369
 887, 114.205,-22.433
 888,  42.094,-66.405
 889, 179.148,-18.536
 890, 124.567,-50.210
 891,  10.751, 46.079
 892,-164.207,-11.993
 893, -25.973, 39.635
 894, 127.606,-23.266
 895,  93.132, 45.349
 896, 132.321, 36.114
 897, -14.451,-17.428
 898, -67.376,-21.987
 899, -56.178, 54.548
 900, 102.186, 79.143
 901,-133.559,-15.391
 902, 148.927,-39.911
 903, 101.585, -1.066
 904,  85.218, -9.184
 905, 113.886,-53.073
 906,-138.172,-67.384
 907, -35.631, 13.362
 908,  90.367,  3.629
 909,-159.863, 32.168
 910,-135.900, 26.411
 911,  47.956, 39.464
 912,  86.485,  9.329
 913,-146.003, 78.667
 914,  84.852,-52.270
 915,-164.714, -5.129
 916,  42.702,-39.755
 917, -74.347,  8.430
 918, -28.347,-13.857
 919,-121.488,-50.832
 920,  12.824,  9.364
 921,  99.043,-44.195
 922, -25.526, -2.212
 923,  34.369,-41.921
 924,  62.707,-51.444
 925,-171.993,-38.039
 926,-159.839, 12.187
 927,  53.005,-25.056
 928,-147.390, 18.047
 929,  89.540,-45.717
 930, 175.767, 31.413
 931, -65.680, 37.799
 932,-104.834, -4.008
 933, 100.742,-63.075
 934, -38.785,  2.006
 935, 176.518, -5.083
 936,  38.332,-10.271
 937,  68.661, 31.151
 938, 153.321,-15.670
 939, 146.759,-12.686
 940, 154.031, 32.554
 941, -40.532, 26.136
 942,-121.211, 68.529
 943,  42.959,-15.177
 944, 160.033,-18.403
 945,  86.040,-64.529
 946, -18.907, -4.117
 947,-104.511,-42.711
 948, 151.924, -2.126
 949,   5.957, 63.936
 950,-116.380,  2.453
 951, -74.813,-21.753
 952,-169.244,-74.928
 953,  23.668, 39.576
 954,  -0.710, 26.430
 955, 117.985,-73.658
 956,-142.096,-32.276
 957,  74.194, -4.037
 958,-179.166, 25.843
 959, -33.460,-18.554
 960,  15.027,-62.424
 961,-144.166,-55.965
 962, -88.380, 10.562
 963, -38.093,-36.612
 964, -20.861,  2.682
 965, -21.659,  9.515
 966,  98.564, -7.620
 967,-167.202,-32.799
 968,-177.058, -6.494
 969, 169.529,-59.294
 970,  96.715, 53.235
 971, -22.077, 21.500
 972, 121.366,  7.637
 973,-151.454, 31.071
 974, 155.606,-62.043
 975, -43.201, 46.253
 976,-171.667,  4.893
 977,-110.486, 19.451
 978,-102.743,-84.502
 979,  -8.730,-66.751
 980,  48.900, 14.797
 981,-134.631, 12.275
 982,-153.187,  7.608
 983,  72.536,  7.568
 984,-121.942,-57.554
 985,  77.132, 50.751
 986, 117.286,-39.568
 987, -81.112, 55.771
 988, 179.086,-54.786
 989, -10.705,-73.038
 990,  84.338, 56.678
 991, -97.917,-37.966
 992, 178.135, 19.938
 993, 118.869, 51.555
 994,  79.763, 74.133
 995,-118.482,-78.522
 996, 162.644,-31.958
 997, -91.759,-51.032
 998,-129.667, 30.285
 999,-139.927,-11.794
1000,-157.659, 43.440
